timestamp,open,high,low,close,adjusted close,volume,dividend amount
2014-12-26,158.3300,163.0900,158.3300,162.3400,109.5630,12508916,0.0000
2014-12-19,155.9300,160.4100,150.5000,158.5100,106.9781,34588770,0.0000
2014-12-12,163.2900,163.3300,155.3300,155.3800,104.8657,23397756,0.0000
2014-12-05,161.6400,164.5200,161.3500,163.2700,110.1906,20945441,0.0000
2014-11-28,161.5400,163.8600,161.0100,162.1700,109.4483,17053892,0.0000
2014-11-21,164.1600,164.9700,159.8000,160.9200,108.6046,22273217,0.0000
2014-11-14,161.9000,164.4900,161.6100,164.1600,110.7913,20088151,0.0000
2014-11-07,164.2500,164.5400,160.0500,162.0700,109.3808,20603321,1.1000
2014-10-31,162.0000,165.5900,161.8000,164.4000,110.2025,27342119,0.0000
2014-10-24,166.8450,170.3310,161.1000,162.0800,108.6473,69701346,0.0000
2014-10-17,185.4900,186.6500,178.6900,182.0500,122.0338,24355568,0.0000
2014-10-10,189.6900,190.8900,185.1000,185.9300,124.6347,15795271,0.0000
2014-10-03,188.5100,190.8500,186.2400,188.6700,126.4714,14352364,0.0000
2014-09-26,193.7200,194.1400,188.6100,190.0600,127.4032,16209901,0.0000
2014-09-19,191.4200,195.0000,190.5800,194.0000,130.0443,20044000,0.0000
2014-09-12,190.7500,192.7800,189.5100,191.2800,128.2210,12878100,0.0000
2014-09-05,192.6800,192.9700,190.0600,191.2000,128.1674,9627700,0.0000
2014-08-29,191.3900,194.1330,190.6600,192.3000,128.9047,11487700,0.0000
2014-08-22,188.1000,192.0700,187.7600,190.4100,127.6378,11074800,0.0000
2014-08-15,187.8100,188.8800,186.2800,187.3800,125.6067,10927100,0.0000
2014-08-08,189.3500,189.9500,183.5800,186.6300,125.1039,14770900,1.1000
2014-08-01,194.3000,196.4000,188.8600,189.1500,126.0476,19838900,0.0000
2014-07-25,191.3000,195.9000,189.2500,194.4000,129.5462,19580700,0.0000
2014-07-18,188.5500,195.9500,188.2100,192.5000,128.2800,34217100,0.0000
2014-07-11,187.6100,188.9000,186.2100,188.0000,125.2813,14983700,0.0000
2014-07-03,181.3300,188.9900,180.2600,188.5300,125.6345,18382300,0.0000
2014-06-27,181.9200,183.0000,179.2700,181.7100,121.0897,17703900,0.0000
2014-06-20,182.4000,184.4700,181.2350,181.5500,120.9831,24186800,0.0000
2014-06-13,186.2200,187.6400,180.9100,182.5600,121.6561,18143900,0.0000
2014-06-06,184.7600,187.6500,183.9200,186.3700,124.1951,14243300,0.0000
2014-05-30,184.8000,185.6500,182.3300,184.3600,122.8556,15895800,0.0000
2014-05-23,186.6100,187.1600,184.7000,185.9400,123.9085,14066100,0.0000
2014-05-16,191.1200,193.0300,185.9300,187.0600,124.6549,19407200,0.0000
2014-05-09,191.0500,191.4900,186.9300,190.0800,126.6674,13925300,1.1000
2014-05-02,191.1400,196.8600,190.5800,191.4400,126.8366,21195300,0.0000
2014-04-25,189.8000,193.0000,189.1100,189.6300,125.6374,22312800,0.0000
2014-04-17,196.2400,198.7100,187.0100,190.0100,125.8892,30565200,0.0000
2014-04-11,191.7200,199.2100,191.5700,195.1900,129.3211,30598500,0.0000
2014-04-04,191.6400,195.1300,191.2800,191.7700,127.0553,29036500,0.0000
2014-03-28,187.4300,195.6300,187.3700,190.4500,126.1807,35465000,0.0000
2014-03-21,182.6600,188.7000,182.6600,186.6700,123.6763,30821100,0.0000
2014-03-14,187.5500,188.4500,182.2100,182.2100,120.7214,24057200,0.0000
2014-03-07,183.3300,188.9200,182.8200,187.6800,124.3455,20103400,0.0000
2014-02-28,182.8200,186.1200,182.8200,185.1700,122.6825,20734000,0.0000
2014-02-21,183.1800,185.7100,182.3200,182.7900,121.1057,19774200,0.0000
2014-02-14,176.9700,184.4300,176.2500,183.6900,121.7019,21312600,0.0000
2014-02-07,176.0200,177.5600,172.1900,177.2500,117.4352,25234000,0.9500
2014-01-31,179.6050,179.6500,175.3400,176.6800,116.4243,25559900,0.0000
2014-01-24,190.2300,190.3900,179.6400,179.6400,118.3748,38736900,0.0000
2014-01-17,186.2600,190.8100,183.8600,190.0900,125.2609,27635300,0.0000
2014-01-10,187.1500,190.3500,185.3000,187.2600,123.3961,22947500,0.0000
2014-01-03,185.3200,187.7900,184.6700,186.6400,122.9875,15248000,0.0000
2013-12-27,181.0500,186.5000,180.6100,185.0800,121.9596,12400800,0.0000
2013-12-20,173.2200,182.0000,172.7300,180.0200,118.6252,32267100,0.0000
2013-12-13,177.9900,178.1520,172.7300,172.8000,113.8676,21870800,0.0000
2013-12-06,179.4600,179.5900,175.1600,177.6700,117.0767,24816100,0.0000
2013-11-29,180.2500,180.7600,177.3100,179.6800,118.4012,20384900,0.0000
2013-11-22,183.5200,186.2400,179.9200,181.3000,119.4687,25637400,0.0000
2013-11-15,180.1900,184.0487,179.6600,183.1900,120.7141,25682800,0.0000
2013-11-08,179.9000,181.3900,177.3500,179.9900,118.6055,25635300,0.9500
2013-11-01,177.0400,182.3200,176.2000,179.2300,117.4818,25853600,0.0000
2013-10-25,174.4200,179.1000,172.6301,176.8500,115.9218,29861500,0.0000
2013-10-18,185.4100,186.9900,172.5700,173.7800,113.9094,45663100,0.0000
2013-10-11,181.8500,186.2300,178.7100,186.1600,122.0243,20859700,0.0000
2013-10-04,185.5600,186.7400,183.0000,184.1000,120.6740,16351900,0.0000
2013-09-27,190.0600,192.4100,186.4500,186.9200,122.5225,15079700,0.0000
2013-09-20,193.7000,194.8900,190.0200,190.0200,124.5545,22379100,0.0000
2013-09-13,183.6800,193.1000,183.3100,192.1700,125.9637,18194900,0.0000
2013-09-06,183.6300,185.0000,182.3100,183.0300,119.9726,11856200,0.0000
2013-08-30,185.2700,187.0000,181.1000,182.2700,119.4745,15052200,0.0000
2013-08-23,185.3000,186.5700,183.1685,185.4200,121.5392,14564700,0.0000
2013-08-16,186.9700,189.9900,185.3400,185.3400,121.4868,16580500,0.0000
2013-08-09,195.1600,195.8800,186.7900,187.8200,123.1124,20128300,0.9500
2013-08-02,196.8300,197.8300,193.2215,195.1600,127.2823,15338600,0.0000
